codigofuente-auth-1  | [Mon Apr 03 19:44:21.300715 2023] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.10 (Debian) PHP/7.0.27 configured -- resuming normal operations
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/125634df3df9c4de7d5b0133cdd36333d473b2e8&operationId=642b2ca2edd067.02100505&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/7edf92576ca46d092b66650618bf210639dec0f6&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/3c31bc9b768ae2200820e83fad9cbdf757cdb65a&operationId=642b2ca34044a3.33364674&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-db_metadata-1         | The database cluster will be initialized with locale "en_US.utf8".
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/d570aac8f3e2f31dd43afc6230eca72321f547d7&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-db_metadata-1         | The default database encoding has accordingly been set to "UTF8".
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-apigateway-1          | [Mon Apr 03 19:44:21.618221 2023] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.10 (Debian) PHP/7.0.27 configured -- resuming normal operations
codigofuente-apigateway-1          | [Mon Apr 03 19:44:21.618244 2023] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:27 +0000] "POST /auth/v1/hierarchy/create HTTP/1.1" 200 436 "-" "curl/7.85.0"
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:27 +0000] "POST /auth/v1/users/create HTTP/1.1" 201 380 "-" "curl/7.85.0"
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:27 +0000] "POST /auth/v1/users/login HTTP/1.1" 200 750 "-" "curl/7.85.0"
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-db_pub_sub-1          | The default database encoding has accordingly been set to "UTF8".
codigofuente-db_pub_sub-1          | The default text search configuration will be set to "english".
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:30 +0000] "POST /pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 426 "-" "curl/7.85.0"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/files/catalog/6893389c97b613470d62063824e26cb3afeea32b817f7b4ccc57a3714a40643d?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 405 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/catalog/6893389c97b613470d62063824e26cb3afeea32b817f7b4ccc57a3714a40643d?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 800 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/6893389c97b613470d62063824e26cb3afeea32b817f7b4ccc57a3714a40643d?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-value-chain-api-db-1  | initializing pg_authid ... ok
codigofuente-db_pub_sub-1          | 
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "POST //pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 505 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-deployer-1            |  * Running on http://172.22.0.17:5001/ (Press CTRL+C to quit)
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "POST //pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 505 "-" "Java/18.0.2-ea"
codigofuente-deployer-1            |  * Restarting with stat
codigofuente-deployer-1            |  * Debugger is active!
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/d570aac8f3e2f31dd43afc6230eca72321f547d7&operationId=642b2ca3b43148.36694104&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/dc82bd3eb31c430f8acff5b3348ffc48b10337431cc1f52e4388348d55a13868?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=c/0c9176ab1c20b13fdb52331149e1ba844d039dc7&operationId=642b2ca3b42712.77797420&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 299 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "POST //pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 505 "-" "Java/18.0.2-ea"
codigofuente-storage5-1            | [Mon Apr 03 19:44:20.633011 2023] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/d9f89e6ab896415f381688fab3af886591fec7ec77c526596a4e08172af3de04?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "POST //pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 505 "-" "Java/18.0.2-ea"
codigofuente-storage5-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "POST /upload.php?file=abekeys/cc9ca5966cc1d5abe78b344299e266c5743df0d6&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 229 "-" "Java/18.0.2-ea"
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-deployer-1            |  * Debugger PIN: 314-956-150
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-container-manager-1   |  * Serving Flask app 'app'
codigofuente-container-manager-1   |  * Debug mode: on
codigofuente-container-manager-1   | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
codigofuente-container-manager-1   |  * Running on all addresses (0.0.0.0)
codigofuente-container-manager-1   |  * Running on http://127.0.0.1:5000
codigofuente-container-manager-1   |  * Running on http://172.22.0.4:5000
codigofuente-deployer-1            | {'wf_name': 'MyPuzzle', 'deployment_mode': 'compose', 'id_deployment': 1}
codigofuente-deployer-1            | ./puzzlemesh/puzzlemesh -c /home/app/cfg-files/MyPuzzle.cfg -m compose
codigofuente-deployer-1            | 172.22.0.14 - - [03/Apr/2023 19:47:54] "POST /stacks/deploy HTTP/1.1" 200 -
codigofuente-deployer-1            | ./puzzlemesh/puzzlemesh -c /home/app/cfg-files/MyPuzzle.cfg -m compose -exec T -api fc2424c066e746d3bb716fdd1a76b6d6eb2545a1 -access 8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b -token 7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/4bbf46a7fdb41c8c0b4ff059114a23cdd5f8dd1f8150f80a03e79fddb4e9d022?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "POST //pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 498 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/718acffad41ed0f2314f974484971474aa404d2e4c0f27dc7952bc8382d98493?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "POST //pub_sub/v1/catalogs/create?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 201 498 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/childs/catalog/50c9e4a805b2031a856ee4a8754028162a11b716b7ddd91aa94ffec49bae4983?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/files/catalog/6893389c97b613470d62063824e26cb3afeea32b817f7b4ccc57a3714a40643d?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 10.81.234.2 - - [03/Apr/2023:19:44:31 +0000] "GET //pub_sub/v1/view/files/catalog/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5?access_token=8549a1c11faebe02aaf78af98b1f366eb2bdf5997f34ee557e151132bb58cf4b HTTP/1.1" 200 404 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:32 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-db_metadata-1         | The default text search configuration will be set to "english".
codigofuente-db_pub_sub-1          | Data page checksums are disabled.
codigofuente-db_pub_sub-1          | 
codigofuente-db_pub_sub-1          | fixing permissions on existing directory /var/lib/postgresql/data ... ok
codigofuente-value-chain-api-db-1  | setting password ... ok
codigofuente-value-chain-api-db-1  | initializing dependencies ... ok
codigofuente-value-chain-api-db-1  | creating system views ... ok
codigofuente-value-chain-api-db-1  | loading system objects' descriptions ... ok
codigofuente-value-chain-api-db-1  | creating collations ... ok
codigofuente-value-chain-api-db-1  | creating conversions ... ok
codigofuente-value-chain-api-db-1  | creating dictionaries ... ok
codigofuente-value-chain-api-db-1  | setting privileges on built-in objects ... ok
codigofuente-value-chain-api-db-1  | creating information schema ... ok
codigofuente-value-chain-api-db-1  | loading PL/pgSQL server-side language ... ok
codigofuente-db_metadata-1         | 
codigofuente-db_metadata-1         | Data page checksums are disabled.
codigofuente-db_metadata-1         | 
codigofuente-db_metadata-1         | fixing permissions on existing directory /var/lib/postgresql/data ... ok
codigofuente-db_metadata-1         | creating subdirectories ... ok
codigofuente-db_metadata-1         | selecting dynamic shared memory implementation ... posix
codigofuente-db_metadata-1         | selecting default max_connections ... 100
codigofuente-db_metadata-1         | selecting default shared_buffers ... 128MB
codigofuente-value-chain-api-db-1  | vacuuming database template1 ... ok
codigofuente-value-chain-api-db-1  | copying template1 to template0 ... ok
codigofuente-value-chain-api-db-1  | copying template1 to postgres ... ok
codigofuente-value-chain-api-db-1  | syncing data to disk ... ok
codigofuente-value-chain-api-db-1  | 
codigofuente-value-chain-api-db-1  | WARNING: enabling "trust" authentication for local connections
codigofuente-value-chain-api-db-1  | You can change this by editing pg_hba.conf or using the option -A, or
codigofuente-value-chain-api-db-1  | --auth-local and --auth-host, the next time you run initdb.
codigofuente-value-chain-api-db-1  | 
codigofuente-value-chain-api-db-1  | Success. You can now start the database server using:
codigofuente-value-chain-api-db-1  | 
codigofuente-value-chain-api-db-1  |     pg_ctl -D /var/lib/postgresql/data -l logfile start
codigofuente-value-chain-api-db-1  | 
codigofuente-value-chain-api-db-1  | waiting for server to start....LOG:  database system was shut down at 2023-04-03 19:44:20 UTC
codigofuente-value-chain-api-db-1  | LOG:  MultiXact member wraparound protections are now enabled
codigofuente-value-chain-api-db-1  | LOG:  autovacuum launcher started
codigofuente-value-chain-api-db-1  | LOG:  database system is ready to accept connections
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:35 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-balancing-1           | [Mon Apr 03 19:44:21.087116 2023] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.10 (Debian) PHP/7.0.27 configured -- resuming normal operations
codigofuente-balancing-1           | [Mon Apr 03 19:44:21.087141 2023] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-storage5-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "POST /upload.php?file=abekeys/b923f32693209886fd3e6a98efe7e36c5b4e0601&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-storage5-1            | 10.81.234.2 - - [03/Apr/2023:19:44:33 +0000] "POST /upload.php?file=abekeys/6d2b64c53f41dfd8616732397ef22048aa1b0e66&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:36 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:36 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-auth-1                | 172.22.0.21 - - [03/Apr/2023:19:44:36 +0000] "GET /auth/v1/users?access_token=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 406 213 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-storage2-1            | 10.81.234.2 - - [03/Apr/2023:19:44:35 +0000] "POST /upload.php?file=abekeys/d85811030e6ffbda676d6758dd28a3c7776d2d0a&tokenuser=7eada11a812eff429cb203bdaa5ac4ac9ff6bc52b7c850a7b0717782ce926530 HTTP/1.1" 200 228 "-" "Java/18.0.2-ea"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-apigateway-1          | 172.22.0.21 - - [03/Apr/2023:19:44:33 +0000] "POST /pub_sub/v1/catalogs/3a7af1940b306dfb718c967187b7ecc8d68ac1149438356ce64a24c03bba88e5/files/upload HTTP/1.1" 201 362 "-" "-"
codigofuente-metadata-1            | 10.81.234.2 - - [03/Apr/2023:19:44:32 +0000] "GET /pubcerts/bob.cer HTTP/1.1" 200 1199 "-" "Java/18.0.2-ea"
codigofuente-db_metadata-1         | selecting default time zone ... Etc/UTC
codigofuente-db_metadata-1         | creating configuration files ... ok
